	dass	6.183237632704628
	ihre	6.160263416408421
	einer	5.995465037592105
	durch	5.775252419461834
	sollte	5.333648381659332
	man	5.287700277831682
	uns	4.741400950600429
	doch	4.736750299039703
	recht	4.540681909664182
	berlin	4.229174076474162
	meine	4.206894959293009
	ihrer	4.138937729695485
	zum	4.0382326098508505
	aus	3.9971523003921288
	dank	3.988549702424443


8		710.8283180436698
	einer	11.912037200867099
	des	11.525044286156021
	bin	9.800970341578916
	war	9.363081501311827
	einen	8.51593193400764
	wird	7.8451213492296095
	dass	6.952819089220734
	man	6.88914112524223
	nichts	6.764687380147702
	wieder	6.673195140876479
	wahrheit	6.400017659053326
	gegen	6.359648745243026
	vor	6.262429752111426
	alle	6.0804772944123
	diesen	5.905843836406251
	über	5.812709752240403
	unter	5.628710077442584
	lassen	5.193516714290222
	mann	5.091026040405122
	diskussion	4.797271721778001


13		1203.2662995797364
	immer	16.568774753390677
	etwas	16.434293198970234
	wird	14.27999434249
	nach	13.999600072875301
	hat	12.916992389170769
	bei	12.723966875979627
	sind	11.872863847083623
	dass	11.333700507972218
	sein	10.270908989139027
	ihre	10.052066697174173
	lieber	10.016210869158193
	nie	9.83797075322841
	einer	9.58813289891946
	will	8.98589738609032
	vielleicht	8.63628452680317
	leben	8.45997043693406
	ücher	8.17264425704194
	uns	8.042162527357327
	diese	8.015275832218077
	zeit	7.875517026066049


14		313.57070319664365
	hier	7.6844299750973954
	einen	6.580270835725417
	man	5.871282236334704
	aus	5.60728563787669
	viel	5.224577350729666
	jetzt	5.218641774950466
	etwas	5.128708199257199
	uns	4.796487841981636
	leute	4.071575585621494
	teils	3.994728796070318
	koennen	3.977757800501584
	carona	3.781290267913623
	vielen	3.6709262076059903
	weiter	3.5407708592306095
	nichts	3.4420897328688707
	sonst	3.3522066932251415
	wieder	3.2599586222122543
	ehrenstein	3.235955921351088
	bekommen	3.217026823485576
	kommen	3.138453712970236


10		267.7099542430917
	roman	6.5348606982180435
	erst	3.9841042481568087
	autor	3.945899105312112
	examiner	2.985679365383963
	dank	2.9718048327165283
	polizei	2.971613392816793
	nie	2.9366432733642984
	ärz	2.92131067144101
	jedenfalls	2.8977517312335683
	üben	2.8448863729259153
	leute	2.577148815281525
	immer	2.5310822482097923
	ihrem	2.4223528917694104
	einen	2.364887032385472
	sei	2.264589682382112
	vor	2.0958561433859613
	wissen	2.0316866784254706
	ürze	1.9939365773551854
	drei	1.9828420141364125
	geholfen	1.9810277091776236


15		248.8572576317255
	fuer	9.160349571325913
	dass	5.878455826246056
	einmal	5.016161031016457
	was	4.7142348072781095
	nur	4.574226139946407
	sind	4.15670524381513
	wieder	3.474217680034771
	ver	2.9789758466848104
	fehlt	2.970563707369398
	kann	2.87875769764812
	wenn	2.8616493722210663
	jeder	2.824985212106097
	jahre	2.7921768145145904
	furchtbar	2.7349741709898856
	all	2.72353384363882
	man	2.686824050555595
	jetzt	2.669056756275201
	einfach	2.649465469046318
	dabei	2.572839257527781
	weil	2.347742501163582


17		1059.0265984445268
	dass	26.824042206135033
	hat	23.660366650691614
	was	12.375676368039596
	einen	12.158830494205485
	man	11.538588816804882
	ihr	11.079061010253133
	dieser	10.754827808279805
	immer	10.078270593671082
	einmal	9.660151979093062
	wenn	9.57861408945817
	ihre	9.427782685204633
	oder	9.18901924520926
	schon	9.082127621386459
	kann	8.952620383186062
	sache	8.822153399239905
	zur	8.541794699481931
	doch	7.883875157420528
	nichts	6.982562863962942
	mann	6.891245160659594
	klaus	6.742398776239613


3		966.0875783265994
	dass	19.849757777395887
	nur	17.387127311711613
	meine	16.987891492774516
	man	16.08419575452134
	hier	12.24538291131415
	alles	11.18241992764676
	über	11.016955176405029
	gegen	9.866702542047676
	aus	9.53139915526544
	unsere	9.075386736065335
	hat	8.87480740757162
	recht	8.719741484367411
	sondern	8.624573695908875
	des	8.478355427852971
	selbst	8.31171159500909
	freiheit	7.729198878142673
	literatur	7.511854278990839
	was	7.214371797243643
	oder	7.043816400609434
	zur	7.003922893217847


11		1226.7477540299703
	dass	22.81979176374888
	über	16.08284611371799
	weil	15.862734829965278
	nur	15.029462230358213
	juden	13.523589376268312
	sei	13.397320448812598
	nie	13.387829122325687
	diese	13.116331486686104
	bei	12.849583951047958
	deutschland	12.257903923467728
	leute	11.95256073869138
	nazis	11.886623921979648
	wenn	11.721498296864699
	sind	11.514710058051289
	dann	10.895814673091577
	hat	10.365839290895511
	war	9.946962568726175
	einmal	9.880421871282183
	autoren	9.556627262050789
	üben	9.274202521445243


12		312.01103894539693
	dass	6.437307745502805
	liebe	4.983773148790322
	bei	4.8938626791491515
	daran	4.610837972035116
	lieber	4.5032453271892185
	wirklich	4.105752143969203
	ihr	3.831704435065903
	tage	3.807186327938381
	alles	3.7075841254288338
	immer	3.5901260019266856
	was	3.547828858652351
	viel	3.445170111344061
	gewesen	3.433510115528796
	bald	3.215276012577051
	ausf	3.201869987370062
	brief	3.1613579985216314
	dort	3.07884401330453
	aus	3.075163299318084
	frag	2.9894627430231697
	teil	2.960404862097771


29		0.0
	be/ja	0.0


18		613.6237029244888
	frau	10.388210244417959
	vom	9.337149189238412
	uns	9.268522526017367
	ihre	9.029444200053256
	sind	8.816742851887975
	sch	8.300178561758347
	kesten	7.359307062426957
	liebe	7.307493097925445
	inzwischen	7.086563054136506
	gut	7.030268127051475
	hermann	6.966099672231058
	üssen	5.899394338024553
	hier	5.825529817196847
	lieber	5.331795443982964
	c/o	4.930892663202632
	önsten	4.756768432645165
	antwort	4.713718225563296
	verlag	4.473106787604854
	schickele	4.430034023289997
	the	4.258731876830632


25		376.4723361545433
	hat	7.7135238067133445
	deutschen	6.127629938344694
	joseph	5.998557865368499
	kesten	5.544799133775253
	literatur	5.413599516837964
	wittlin	4.9871290444790075
	polnischen	3.9988343197138247
	paris	3.50518677504744
	gleich	3.4011490712306665
	new	3.298867237701799
	york	3.2901684260683313
	notiz	2.998690981492758
	ins	2.9898559266995424
	mai	2.969304990428298
	land	2.888787834085392
	amsterdam	2.863990560894465
	sucht	2.809747621481253
	polnischer	2.7659920391662896
	teufel	2.684861057582962
	literarische	2.6846406854665616


5		758.9387802792476
	dass	16.662090424405697
	dann	9.709961134465807
	zum	9.399986761248211
	vor	8.425639838059244
	erst	8.186881968356992
	zur	7.241885305263015
	seine	6.910445881114619
	werden	6.299262392044632
	war	6.005355411671687
	man	5.806185924230584
	ihres	5.804402791477948
	deutschen	5.674911028437064
	vom	5.493533337257269
	weise	5.467089809185714
	halten	5.3352881053713395
	lesen	5.225331060833253
	will	5.214645465550216
	sei	5.001250473919256
	mehr	4.969342219199367
	hitler	4.952227884993956


23		248.07293148901027
	oder	4.3865703420118125
	meiner	4.038093141891996
	zur	3.865918461210861
	sehen	3.8312648877916056
	fall	3.71104439094778
	einem	3.382701644645599
	wenn	3.204319403651402
	meine	3.0513357211487175
	alle	2.559629451425605
	besser	2.472560661484234
	diesen	2.440644986694947
	arbeiten	2.280056378496992
	new	2.234256736718556
	york	2.228787473928773
	nach	2.2175643680404096
	glaube	2.1858401889592045
	kinderb	1.9926165969325338
	rueckkehr	1.9819130416103976
	zusammen	1.981809288758515
	falls	1.9721771515112432


26		502.00513929530575
	des	7.924150553369442
	vor	7.408190647756571
	sind	7.352299501535546
	teils	5.963114593270323
	einen	5.8976001205434505
	zweig	5.592788800807402
	stefan	4.804347266879708
	roman	4.7956017607216195
	bereits	4.758341237799779
	steht	4.694815458701267
	heute	4.599009960778857
	ihn	4.372352763255909
	einem	4.127077063133824
	diesem	3.9340819826964952
	erasmus	3.801498910880775
	aus	3.7168031125088614
	bin	3.6939309980603854
	lieber	3.636276577076834
	kinder	3.5784377474957108
	bosca	3.1828136732391235


16		849.7990576247693
	dass	21.87006896858358
	ihr	16.768422011391653
	paris	15.037591557030614
	nach	13.71050784433684
	schon	10.294650734516749
	nun	10.27335053184705
	dort	9.982233975193948
	bin	9.519928595099469
	sch	9.280717961173078
	ihre	8.917008560518077
	tun	8.565388039317634
	wieder	8.066249362876638
	oder	7.616276232141207
	alles	7.561698306738318
	werde	7.415456690104264
	kesten	7.104724698226795
	rue	7.091065845945577
	hermann	6.844667600082312
	wohl	6.736708020718486
	werden	6.655866884774777


		3058.0
	dass	40.0
	wird	24.0
	des	23.0
	nach	22.0
	sind	20.0
	meine	18.0
	was	16.0
	hier	15.0
	hat	14.0
	nur	13.0
	man	12.0
	ihr	11.0
	lieber	10.0
	schreiben	9.0
	paris	8.0
	soll	7.0
	diesem	6.0
	vom	5.0
	durch	4.0
	deutschen	3.0


26 		0.0
	be/ja	0.0


7		784.5395645822873
	nach	16.499101226829097
	man	13.916633031039161
	zeit	9.665593092849075
	hat	9.447696375973
	ihn	9.225079163321414
	kommen	9.213220939727169
	werden	8.748086505557719
	sein	8.724054794344669
	doch	7.764789998088128
	jetzt	7.128028309468165
	kann	7.063897739989254
	alle	7.012527183526359
	alles	6.6334285885769955
	also	6.62895387763527
	geld	6.566463175247193
	lassen	6.45900463878133
	muss	6.413883986417813
	kurz	6.1237479389924285
	ihrer	6.000829164274431
	york	5.996346458593974


9		328.6472820689574
	was	5.370170144955179
	mehr	4.5304496250861686
	weiss	4.496823468282933
	seit	4.284316022185481
	schreiben	3.870888790606284
	zwei	3.6661691280473048
	seiner	3.308856844638722
	mann	3.2842945897630647
	buenos	2.9968065574837834
	florida	2.977708901551332
	paris	2.9604369666288064
	friedel	2.8730224658231256
	morgen	2.7425313829630236
	meiner	2.6718881770712195
	gerade	2.5453552382208526
	herr	2.4552535770489246
	selber	2.4408743319536623
	meinung	2.4332146021645915
	bald	2.4322544840469402
	üsse	2.352092463651524


21		106.18927202282893
	vor	2.9953268788278136
	fleischerhund	1.9893833421872396
	wurde	1.9480495053375755
	sprechen	1.9429041157357698
	badenweiler	1.9323957532702374
	versp	1.439920348588417
	abends	1.400310741864604
	mal	1.312436444952206
	andere	1.26660315939733
	kam	1.1328462043581602
	lieber	1.115269602301999
	alfred	1.0012398602645078
	rufe	0.7276742379540152
	villa	0.69009805569267
	rene	0.6900978464083742
	juli	0.6075282114483417
	via	0.5001143483273601
	wohl	0.4793146720418018
	dazu	0.46226685828070474
	war	0.416393954647409


24		260.2095778805036
	was	5.766429320615475
	the	5.543863990977195
	oder	4.601741860488516
	viel	3.7271606768463243
	new	3.6557971984168147
	ohne	3.640051499376521
	schreiben	3.625450373913562
	ihrem	3.558938502450469
	bald	3.285440862665244
	schon	3.2327006231797655
	wenn	3.057515753928141
	ücher,	2.9912688703358876
	katia	2.955626542245943
	mal	2.8699478916303387
	verlag	2.823235007246003
	mann	2.7670179483680126
	rascher	2.720657181727753
	einen	2.642043195008589
	querido	2.57480936529815
	allen	2.552019701519633


2		275.88998370294735
	hatte	7.265568039836397
	sei	6.532577300802387
	einer	6.128733383543343
	jedoch	3.880139919296326
	paar	3.4782081944925376
	dass	3.175154406521534
	einen	3.06325275952892
	hardekopf	2.986821494605854
	finger	2.9738199310777578
	deshalb	2.972366435889484
	schon	2.8876649167563153
	landauer	2.806351155366362
	sogar	2.4414564030483437
	herr	2.32347147076854
	deutschen	2.217085742988167
	mehr	2.204599805446784
	diesen	2.1090655693582887
	nun	2.0142131523948645
	werde	1.9905401589280336
	vorworts	1.9864782151340266


481		1.998313022332338
	cor	0.999156511166169
	be/ja	0.0


